SeaLevelPressure		Pressure	Temperature		FlightTime	Pressure		Temperature		Altitude
					28.67	100274.18		-3.4		161.294817
					28.7	100281.94		-3.4		160.6815531
					28.72	100281.94		-3.4		160.6815531
					28.74	100285.42		-3.4		160.4065511
					28.76	100275.91		-3.4		161.1580922
					28.78	100291.44		-3.4		159.9308559
					28.8	100290.6		-3.4		159.99723
					28.82	100298.34		-3.4		159.3856658
					28.84	100305.23		-3.4		158.8413103
					28.87	100309.52		-3.4		158.5023944
					28.89	100301.78		-3.4		159.1138775
					28.91	100313		-3.4		158.2274824
					28.93	100320.77		-3.4		157.6137111
					28.95	100318.17		-3.4		157.8190851
					28.97	100325.05		-3.4		157.2756475
					28.99	100329.4		-3.4		156.9320726
					29.01	100332.01		-3.4		156.7259361
					29.03	100337.16		-3.4		156.3192104
					29.06	100339.75		-3.4		156.1146723
					29.08	100341.47		-3.4		155.9788435
					29.1	100339.75		-3.4		156.1146723
					29.12	100343.2		-3.4		155.8422278
					29.14	100344.06		-3.4		155.7743159
					29.16	100361.28		-3.4		154.4146432
					29.18	100359.59		-3.4		154.5480715
					29.21	100369.08		-3.4		153.798855
					29.23	100365.66		-3.4		154.0688474
					29.25	100369.94		-3.4		153.7309639
					29.27	100375.12		-3.4		153.322053
					29.3	100368.25		-3.4		153.8643785
					29.32	100375.12		-3.4		153.322053
					29.34	100384.61		-3.4		152.5729744
					29.36	100389.78		-3.4		152.1649239
					29.38	100393.23		-3.4		151.892641
					29.4	100401		-3.4		151.2794534
					29.42	100404.48		-3.4		151.0048395
					29.44	100401		-3.4		151.2794534
					29.47	100398.44		-3.4		151.4814755
					29.49	100407.07		-3.4		150.8004646
					29.51	100409.66		-3.4		150.596096
					29.53	100413.97		-3.4		150.2560216
					29.55	100417.42		-3.4		149.9838168
					29.57	100427.77		-3.4		149.1672692
					29.59	100432.95		-3.4		148.7586385
					29.61	100428.63		-3.4		149.0994253
					29.64	100431.24		-3.4		148.8935312
					29.66	100438.15		-3.4		148.3484553
					29.68	100438.98		-3.4		148.2829861
					29.7	100456.25		-3.4		146.9208995
					29.73	100454.52		-3.4		147.0573322
					29.75	100455.38		-3.4		146.9895098
					29.77	100460.55		-3.4		146.5818014
					29.79	100462.28		-3.4		146.4453784
					29.81	100470.05		-3.4		145.8326924
					29.83	100480.39		-3.4		145.0174423
					29.85	100482.13		-3.4		144.880263
					29.87	100473.5		-3.4		145.5606685
					29.9	100479.56		-3.4		145.0828794
					29.92	100487.3		-3.4		144.4726838
					29.94	100487.3		-3.4		144.4726838
					29.96	100491.61		-3.4		144.1329221
					29.98	100497.66		-3.4		143.6560237
					30	100501.1		-3.4		143.3848769
					30.02	100498.52		-3.4		143.5882359
					30.04	100511.45		-3.4		142.5691383
					30.07	100511.45		-3.4		142.5691383
					30.09	100523.54		-3.4		141.6163878
					30.11	100511.45		-3.4		142.5691383
					30.13	100508.03		-3.4		142.8386757
					30.15	100511.45		-3.4		142.5691383
					30.17	100519.2		-3.4		141.9583851
					30.2	100527.84		-3.4		141.2775598
					30.22	100533.89		-3.4		140.800866
					30.24	100538.19		-3.4		140.4620796
					30.26	100551.13		-3.4		139.4426728
					30.28	100546.83		-3.4		139.7814073
					30.31	100553.73		-3.4		139.2378649
					30.33	100561.48		-3.4		138.6274173
					30.35	100552.84		-3.4		139.3079715
					30.37	100555.44		-3.4		139.1031678
					30.39	100561.48		-3.4		138.6274173
					30.41	100564.95		-3.4		138.3541125
					30.43	100577.01		-3.4		137.4043276
					30.45	100561.48		-3.4		138.6274173
					30.47	100582.19		-3.4		136.9964185
					30.5	100575.3		-3.4		137.5389903
					30.52	100576.14		-3.4		137.4728399
					30.54	100587.36		-3.4		136.5893218
					30.56	100589.97		-3.4		136.3838143
					30.58	100596.02		-3.4		135.9074709
					30.6	100593.42		-3.4		136.1121763
					30.62	100606.37		-3.4		135.0926484
					30.64	100605.5		-3.4		135.1611369
					30.66	100608.95		-3.4		134.8895488
					30.68	100617.57		-3.4		134.2110205
					30.71	100618.44		-3.4		134.1425418
					30.73	100615.88		-3.4		134.3440444
					30.75	100619.33		-3.4		134.0724896
					30.78	100620.16		-3.4		134.0071607
					30.8	100626.22		-3.4		133.5302003
					30.82	100630.52		-3.4		133.1917838
					30.84	100636.58		-3.4		132.7148819
					30.86	100649.52		-3.4		131.6966612
					30.88	100649.52		-3.4		131.6966612
					30.9	100649.5		-3.4		131.6982348
					30.92	100656.4		-3.4		131.1553522
					30.95	100658.16		-3.4		131.0168849
					30.97	100657.27		-3.4		131.086905
					30.99	100652.98		-3.4		131.4244276
					31.01	100662.45		-3.4		130.6793829
					31.03	100672.81		-3.4		129.8644138
					31.05	100667.64		-3.4		130.2710992
					31.07	100672.81		-3.4		129.8644138
					31.09	100671.11		-3.4		129.9981374
					31.12	100685.76		-3.4		128.8458427
					31.14	100692.63		-3.4		128.305552
					31.16	100697.81		-3.4		127.8982003
					31.18	100702.16		-3.4		127.5561385
					31.21	100706.46		-3.4		127.2180257
					31.23	100701.28		-3.4		127.6253358
					31.25	100704.74		-3.4		127.3532688
					31.27	100707.33		-3.4		127.149619
					31.29	100721.11		-3.4		126.0662124
					31.32	100723.7		-3.4		125.862602
					31.34	100728.88		-3.4		125.4553998
					31.36	100722.86		-3.4		125.9286371
					31.38	100736.64		-3.4		124.8454293
					31.4	100740.09		-3.4		124.5742619
					31.42	100732.33		-3.4		125.1842076
					31.44	100751.31		-3.4		123.6924549
					31.46	100734.05		-3.4		125.0490086
					31.49	100745.27		-3.4		124.1671386
					31.51	100759.94		-3.4		123.0142818
					31.53	100746.14		-3.4		124.0987632
					31.55	100751.31		-3.4		123.6924549
					31.57	100760.8		-3.4		122.946704
					31.59	100772.88		-3.4		121.9975445
					31.61	100765.98		-3.4		122.5396803
					31.63	100782.38		-3.4		121.251198
					31.65	100777.2		-3.4		121.6581429
					31.67	100786.69		-3.4		120.91262
					31.7	100785.81		-3.4		120.9817482
					31.72	100787.57		-3.4		120.8434925
					31.74	100794.47		-3.4		120.3014949
					31.76	100799.64		-3.4		119.8954184
					31.79	100815.17		-3.4		118.6757672
					31.81	100809.13		-3.4		119.1500931
					31.83	100815.17		-3.4		118.6757672
					31.85	100820.34		-3.4		118.26979
					31.87	100813.47		-3.4		118.8092661
					31.89	100819.48		-3.4		118.3373202
					31.91	100831.59		-3.4		117.3864628
					31.93	100822.94		-3.4		118.0656328
					31.95	100826.41		-3.4		117.7931713
					31.98	100839.35		-3.4		116.7772317
					32	100830.72		-3.4		117.4547693
					32.02	100844.53		-3.4		116.3705854
					32.04	100837.61		-3.4		116.9138328
					32.06	100847.97		-3.4		116.1005482
					32.08	100847.97		-3.4		116.1005482
					32.1	100855.73		-3.4		115.4914349
					32.12	100865.25		-3.4		114.7442484
					32.14	100857.48		-3.4		115.3540782
					32.17	100861.79		-3.4		115.0158002
					32.19	100869.55		-3.4		114.4067862
					32.21	100878.19		-3.4		113.7287744
					32.24	100876.44		-3.4		113.8660976
					32.26	100880.78		-3.4		113.5255413
					32.28	100895.42		-3.4		112.3768808
					32.3	100892.84		-3.4		112.5792943
					32.32	100883.37		-3.4		113.3223144
					32.34	100891.12		-3.4		112.71424
					32.36	100917		-3.4		110.6840668
					32.38	100905.78		-3.4		111.5641508
					32.4	100902.31		-3.4		111.8363572
					32.42	100917.84		-3.4		110.6181828
					32.45	100917		-3.4		110.6840668
					32.47	100920.42		-3.4		110.415829
					32.49	100922.18		-3.4		110.2777927
					32.51	100923.02		-3.4		110.2119128
					32.53	100933.38		-3.4		109.3994473
					32.55	100942.89		-3.4		108.653729
					32.57	100937.71		-3.4		109.0599038
					32.59	100948.06		-3.4		108.248363
					32.61	100951.49		-3.4		107.9794395
					32.63	100958.42		-3.4		107.4361373
					32.66	100957.55		-3.4		107.5043417
					32.68	100961.86		-3.4		107.1664627
					32.71	100952.38		-3.4		107.9096623
					32.73	100973.95		-3.4		106.2187686
					32.75	100968.78		-3.4		106.6240109
					32.77	100971.38		-3.4		106.4202109
					32.79	100978.27		-3.4		105.8801712
					32.81	100980.85		-3.4		105.6779616
					32.83	100994.67		-3.4		104.5949121
					32.85	100997.27		-3.4		104.3911744
					32.87	100996.39		-3.4		104.4601311
					32.9	101010.2		-3.4		103.3780634
					32.92	101011.92		-3.4		103.243307
					32.94	101004.16		-3.4		103.8512994
					32.96	101013.64		-3.4		103.1085534
					32.98	101018.81		-3.4		102.7035253
					33	101021.41		-3.4		102.4998455
					33.02	101023.99		-3.4		102.2977386
					33.04	101028.33		-3.4		101.9577742
					33.06	101033.51		-3.4		101.552033
					33.08	101035.23		-3.4		101.4173135
					33.11	101034.34		-3.4		101.4870227
					33.13	101047.3		-3.4		100.4720047
					33.15	101045.58		-3.4		100.606705
					33.17	101053.34		-3.4		99.99900917
					33.19	101055.06		-3.4		99.86432123
					33.22	101058.52		-3.4		99.59338747
					33.24	101061.98		-3.4		99.32246475
					33.26	101062.83		-3.4		99.25591028
					33.28	101074.06		-3.4		98.37667083
					33.3	101067.16		-3.4		98.91688432
					33.32	101077.52		-3.4		98.10579768
					33.34	101084.41		-3.4		97.56643288
					33.37	101080.94		-3.4		97.83806687
					33.39	101084.41		-3.4		97.56643288
					33.41	101096.48		-3.4		96.6216714
					33.43	101101.66		-3.4		96.21625569
					33.45	101103.41		-3.4		96.07929652
					33.47	101110.3		-3.4		95.54009609
					33.49	101112.01		-3.4		95.40628099
					33.51	101117.19		-3.4		95.0009394
					33.53	101113.75		-3.4		95.27012102
					33.55	101124.11		-3.4		94.45947915
					33.58	101116.34		-3.4		95.06745128
					33.6	101125.83		-3.4		94.32490339
					33.62	101132.71		-3.4		93.78662758
					33.64	101130.99		-3.4		93.92119245
					33.66	101139.64		-3.4		93.24448395
					33.68	101140.48		-3.4		93.17877257
					33.71	101144.81		-3.4		92.84005638
					33.73	101144.81		-3.4		92.84005638
					33.75	101153.42		-3.4		92.16658655
					33.77	101155.17		-3.4		92.02971078
					33.79	101165.52		-3.4		91.220246
					33.81	101159.47		-3.4		91.69339943
					33.83	101168.11		-3.4		91.0176997
					33.85	101175.87		-3.4		90.41087977
					33.88	101180.17		-3.4		90.07465032
					33.9	101173.28		-3.4		90.61340758
					33.92	101175.88		-3.4		90.41009782
					33.94	101184.48		-3.4		89.737656
					33.96	101191.41		-3.4		89.19584248
					33.98	101188.81		-3.4		89.3991151
					34	101187.94		-3.4		89.46713464
					34.02	101193.99		-3.4		88.99413964
					34.04	101200.88		-3.4		88.4555136
					34.07	101219.88		-3.4		86.97041391
					34.09	101202.6		-3.4		88.32105934
					34.11	101211.24		-3.4		87.64570232
					34.13	101211.23		-3.4		87.64648394
					34.15	101211.23		-3.4		87.64648394
					34.17	101215.55		-3.4		87.30883112
					34.2	101228.48		-3.4		86.29831997
					34.22	101225.89		-3.4		86.50072251
					34.24	101230.23		-3.4		86.16156499
					34.26	101226.77		-3.4		86.43195184
					34.28	101239.71		-3.4		85.42079263
					34.3	101238.84		-3.4		85.48877146
					34.33	101234.53		-3.4		85.82555042
					34.35	101255.24		-3.4		84.20744836
					34.37	101259.55		-3.4		83.87075139
					34.39	101260.42		-3.4		83.8027891
					34.41	101267.31		-3.4		83.26458359
					34.43	101270.77		-3.4		82.99432557
					34.45	101265.59		-3.4		83.3989356
					34.47	101266.47		-3.4		83.33019703
					34.49	101271.64		-3.4		82.92637224
					34.51	101278.54		-3.4		82.3874567
					34.54	101284.59		-3.4		81.91496526
					34.56	101275.08		-3.4		82.65769005
					34.58	101291.48		-3.4		81.3769126
					34.6	101296.66		-3.4		80.97242565
					34.62	101301.83		-3.4		80.56874411
					34.64	101289.77		-3.4		81.51044556
					34.66	101297.53		-3.4		80.904493
					34.68	101309.59		-3.4		79.96287742
					34.71	101318.23		-3.4		79.28836917
					34.73	101316.48		-3.4		79.42498279
					34.75	101314.77		-3.4		79.55847652
					34.78	101322.54		-3.4		78.95192132
					34.8	101336.36		-3.4		77.87321733
					34.82	101332.02		-3.4		78.21195211
					34.84	101347.55		-3.4		76.9999232
					34.86	101337.2		-3.4		77.80765775
					34.88	101345.84		-3.4		77.13336822
					34.9	101353.6		-3.4		76.52781465
					34.92	101347.55		-3.4		76.9999232
					34.94	101360.49		-3.4		75.99019799
					34.97	101356.19		-3.4		76.32571562
					34.99	101358.78		-3.4		76.12362274
					35.01	101372.59		-3.4		75.0461579
					35.03	101366.55		-3.4		75.51738098
					35.05	101371.72		-3.4		75.11403068
					35.07	101382.08		-3.4		74.30584342
					35.09	101384.66		-3.4		74.104592
					35.11	101395.02		-3.4		73.29652751
					35.13	101392.42		-3.4		73.49931438
					35.16	101394.14		-3.4		73.36516237
					35.18	101400.19		-3.4		72.893312
					35.2	101399.31		-3.4		72.9619427
					35.23	101408.83		-3.4		72.21952097
					35.25	101414.01		-3.4		71.81559105
					35.27	101429.53		-3.4		70.60550786
					35.29	101423.48		-3.4		71.07719578
					35.31	101422.61		-3.4		71.14502804
					35.33	101435.55		-3.4		70.13619213
					35.35	101437.3		-3.4		69.99976936
					35.37	101444.19		-3.4		69.46268064
					35.4	101445.91		-3.4		69.32861011
					35.42	101441.61		-3.4		69.6637915
					35.44	101450.25		-3.4		68.9903279
					35.46	101450.25		-3.4		68.9903279
					35.48	101462.31		-3.4		68.05039908
					35.5	101460.59		-3.4		68.18444382
					35.52	101458.84		-3.4		68.32082932
					35.54	101465.77		-3.4		67.78075915
					35.56	101469.2		-3.4		67.51346793
					35.58	101482.14		-3.4		66.50518329
					35.61	101473.53		-3.4		67.17605735
					35.63	101483.02		-3.4		66.43661926
					35.65	101482.14		-3.4		66.50518329
					35.67	101489.06		-3.4		65.96603977
					35.7	101495.95		-3.4		65.42927705
					35.72	101498.55		-3.4		65.22673635
					35.74	101493.37		-3.4		65.63026585
					35.76	101508.9		-3.4		64.42052977
					35.78	101499.42		-3.4		65.15896449
					35.8	101506.31		-3.4		64.62226697
					35.83	101513.2		-3.4		64.08561281
					35.85	101514.08		-3.4		64.01707375
					35.87	101526.14		-3.4		63.07784828
					35.89	101531.33		-3.4		62.67369511
					35.91	101520.97		-3.4		63.48046848
					35.93	101533.91		-3.4		62.47279574
					35.95	101537.38		-3.4		62.20260347
					35.97	101542.55		-3.4		61.80006072
					35.99	101540.83		-3.4		61.93397939
					36.02	101553.77		-3.4		60.92654121
					36.04	101551.19		-3.4		61.12739382
					36.06	101557.2		-3.4		60.65952564
					36.08	101555.48		-3.4		60.79342132
					36.1	101568.43		-3.4		59.78537775
					36.12	101563.25		-3.4		60.18857682
					36.14	101560.66		-3.4		60.39018554
					36.16	101566.71		-3.4		59.91925581
					36.19	101574.48		-3.4		59.31449091
					36.21	101584.83		-3.4		58.50900155
					36.23	101586.55		-3.4		58.37515191
					36.26	101583.08		-3.4		58.64518854
					36.28	101595.19		-3.4		57.70283176
					36.3	101596.9		-3.4		57.56977646
					36.32	101599.48		-3.4		57.36903141
					36.34	101597.77		-3.4		57.50208268
					36.36	101608.96		-3.4		56.63146215
					36.38	101610.7		-3.4		56.49609441
					36.4	101614.14		-3.4		56.22847896
					36.42	101614.14		-3.4		56.22847896
					36.45	101618.47		-3.4		55.89164111
					36.47	101624.49		-3.4		55.42336375
					36.49	101615.02		-3.4		56.16002092
					36.51	101623.66		-3.4		55.48792495
					36.53	101628.83		-3.4		55.08578893
					36.55	101632.26		-3.4		54.81900806
					36.57	101634.84		-3.4		54.61834613
					36.6	101634.84		-3.4		54.61834613
					36.62	101645.2		-3.4		53.81264843
					36.64	101650.38		-3.4		53.40983623
					36.66	101653.84		-3.4		53.14078996
					36.68	101658.13		-3.4		52.80721881
					36.71	101659.02		-3.4		52.73801851
					36.73	101669.37		-3.4		51.93332632
					36.75	101669.37		-3.4		51.93332632
					36.77	101674.55		-3.4		51.53062809
					36.79	101678		-3.4		51.26243529
					36.81	101684.89		-3.4		50.72685947
					36.83	101684.89		-3.4		50.72685947
					36.86	101691.79		-3.4		50.19054961
					36.88	101692.67		-3.4		50.12215379
					36.9	101686.61		-3.4		50.59316658
					36.92	101695.25		-3.4		49.92163373
					36.94	101702.14		-3.4		49.38616603
					36.96	101713.37		-3.4		48.51350062
					36.98	101705.6		-3.4		49.11728272
					37.01	101717.67		-3.4		48.17938483
					37.03	101721.13		-3.4		47.91055038
					37.05	101726.3		-3.4		47.50887294
					37.07	101735.78		-3.4		46.77239792
					37.09	101736.66		-3.4		46.7040373
					37.11	101740.12		-3.4		46.43526257
					37.13	101738.38		-3.4		46.57042538
					37.15	101743.54		-3.4		46.16960575
					37.17	101740.96		-3.4		46.37001254
					37.2	101752.18		-3.4		45.49852009
					37.22	101750.47		-3.4		45.63133374
					37.24	101753.05		-3.4		45.43094925
					37.27	101759.07		-3.4		44.96340894
					37.29	101759.94		-3.4		44.89584355
					37.31	101760.8		-3.4		44.82905544
					37.33	101774.6		-3.4		43.75743121
					37.35	101772.02		-3.4		43.9577652
					37.37	101774.6		-3.4		43.75743121
					37.4	101778.05		-3.4		43.48955217
					37.42	101782.35		-3.4		43.15568908
					37.44	101780.64		-3.4		43.28845588
					37.46	101776.33		-3.4		43.62310211
					37.48	101798.77		-3.4		41.88095237
					37.5	101794.45		-3.4		42.21630396
					37.52	101796.16		-3.4		42.0835586
					37.54	101794.45		-3.4		42.21630396
					37.56	101791.86		-3.4		42.41736778
					37.59	101798.75		-3.4		41.88250489
					37.61	101803.05		-3.4		41.5487226
					37.63	101810.81		-3.4		40.94640446
					37.65	101818.58		-3.4		40.34336489
					37.67	101815.99		-3.4		40.544372
					37.7	101820.32		-3.4		40.20832879
					37.72	101815.14		-3.4		40.61034091
					37.74	101828.09		-3.4		39.60535625
					37.76	101834.11		-3.4		39.13822599
					37.78	101841.88		-3.4		38.53535063
					37.81	101851.38		-3.4		37.79831872
					37.83	101857.41		-3.4		37.33053986
					37.85	101846.2		-3.4		38.20018492
					37.87	101860.86		-1.6		37.31023514
					37.89	101866.03		-1.6		36.90653747
					37.91	101851.38		-3.4		37.79831872
					37.93	101866.03		-1.6		36.90653747
					37.95	101871.2		-1.6		36.50286418
					37.97	101872.92		-1.6		36.36857209
					38	101878.09		-1.6		35.96493129
					38.02	101879.84		-1.6		35.82830792
					38.04	101879.84		-1.6		35.82830792
					38.06	101897.09		-1.6		34.48174126
					38.08	101903.13		-1.6		34.01031191
					38.1	101892.78		-1.6		34.81816234
					38.12	101900.55		-1.6		34.21167998
					38.15	101897.95		-1.6		34.41461518
					38.17	101905.72		-1.6		33.80816944
					38.19	101901.38		-1.6		34.14689812
					38.22	101914.31		-1.6		33.13778705
					38.24	101924.67		-1.6		32.32935943
					38.26	101924.67		-1.6		32.32935943
					38.28	101924.67		-1.6		32.32935943
					38.3	101925.53		-1.6		32.26225498
					38.32	101931.59		-1.6		31.78942173
					38.34	101937.61		-1.6		31.31974261
					38.37	101929		-1.6		31.99150313
					38.39	101950.55		-1.6		30.31027832
					38.41	101958.3		-1.6		29.70576492
					38.43	101949.69		-1.6		30.37736318
					38.45	101952.28		-1.6		30.17533059
					38.47	101973.83		-1.6		28.49456265
					38.49	101967.8		-1.6		28.9648231
					38.51	101980.75		-1.6		27.95493472
					38.53	101975.57		-1.6		28.35887175
					38.56	101981.58		-1.6		27.89021349
					38.58	101981.58		-1.6		27.89021349
					38.6	101987.63		-1.6		27.41846924
					38.62	101994.52		-1.6		26.88126718
					38.64	101991.93		-1.6		27.08320019
